Content,Label
""" Chất lượng sản phẩm tuyệt vời  Đóng gói sản phẩm rất đẹp và chắc chắn, nhưng giao hàng hơi lâu  Sẽ ủng hộ shop lần tiếp """,0
"""mua của winner giao waye rs. xàm k cho koi hàng trc nữa.. lm ăn nhu shit""",1
"""Sản phẩm mình mua ngày 4/5 đã thanh toán nhận hàng nhưng mở máy không lên nguồn gửi lại bên Tiki để đổi máy khác nhưng đến bây giờ ngày 19 vẫn chưa được đổi? Vậy kết quả của việc mua hàng online Tiki là thế này sao quá thất vọng.""",1
"""Cắm chuột bàn phím vào để chơi game thì giật lag đành phải gỡ ra""",1
"""Sp ko hề giống hình. Ghế bơm căng lên bị nhăn nhúm. Bé khó ngồi. Giờ vứt 1 góc""",1
"""""Leveu nghe nhac da that ba con ak""""",0
"""Mau hết pin hàng đã sửa chửa đồ TQ. Tệ 1 sao""",1
"""Tuyệt vời!!! Gói hàng quá đẹp luôn ạ 👍🏻""",0
"""hút rất êm không đau""",0
""" Đóng gói sản phẩm rất đẹp và chắc chắn.  Thấm nhanh nhưng mùi hơi nồng""",0
""" Chất lượng sản phẩm tuyệt vời có dưỡng ẩm""",0
"""giao hàng nhanh nhưng phần sau bị lỗi đế có vết ố vàng  không biết chà ra không nhưng nhắn tin không trả lời ít nhât cũng phải xin lỗi . Thua thất vọng Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Shop phục vụ rất kém""",1
"""Không hề có bookmark mình rhaasy có bookmark nên mới đặt ấy""",1
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Nhung ao hoi nho. Con minh hon 9kg minh mua size 12 va 14 kg nhung mac hoi chat.""",0
"""Khong nhu mong doi hương dưa gang chưa lồm sao mà uống""",1
"""Vải rất thíchđúng ý lắm""",0
"""như này có được gọi là sp tốt k ạ.số nhọ mua 3 đôi cả 3 đều lỗi""",1
"""Gói hàng rất đẹp còn sản phẩm chưa sử dụng nên chưa biết công dụng như thế nào 😊😊😊""",0
"""Moi mua ve chua kip xem hang dep hay khong là bị rot mat. Nen ko biet danh gia sao""",1
"""Bìa trước bị hằn một vết kéo dài có một vết bẩn. Nhưng có thể chấp nhận được. Bộ lịch rất đáng yêu. Chỉ đáng tiếc là khong có bookmark thôi. Hiu hiu ~~""",0
""" Mua ở đây lần nào cũng ok về chất lượng. Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Rất ưng ý với sản phẩm của shop.""",0
"""mắt kính tai nghe Bluetooth này không kết nối được với điện thoại tôi đang dùng là Sony Xperia c5 khi mở Bluetooth thì không phát hiện có thiết bị nào. và khi cấm sp vào điện thoại cũng không nghe được. dây kết nối thì quá ngắn không đủ đeo khi chạy xe quay qua lại khi đang chạy xe thì bị vướng dây do không đủ dài. nên muốn trả lại sản phẩm. riêng quạt thì ok.""",1
"""Sản phẩm đẹp. I hình. Chắc chắn. Đóng gói nhỏ gọn.""",0
"""Hàng TQ nhái chứ không phải chính hãng Nokia""",1
"""rất phù hợp vs mấy đứa thích Balenciaga Triple S mà ko đủ tiền mua hàng REP vs hàng AU như t =))  Chất lượng sản phẩm tuyệt vời , y hình mà do cam điện thoại hơi thảm nên vậy =))  chị chủ thớt cũng vui tính vs tốt bụng nữaa""",0
"""Quạt đẹp  mua đồ shop rất hài lòng !!""",0
""" Rất đáng tiền giày đẹp và giống hình. Đi nhẹ mà ôm chân đế độn gót rất cao nữa.  Chất lượng sản phẩm tuyệt vời""",0
"""Lần nào mua hàng của shop cũng vừa ý hết chưa phật lòng đc chỗ nào luôn món này ngon nhứt nhối hiuhiu chắc gần tết mình sẽ mua thêm ngon hơn thịt bò khô luôn á tỏi thơm gì đâu luôn 👏🏻👏🏻👏🏻👏🏻 còn đc tặng móc khoá xinh xinh nữa""",0
"""Đi êm mềm chất lông đẹp.  Rất đáng tiền""",0
"""Sách có vẻ quá tệ và thực sự không hay như mình mong đợi. Mình mua quyển sách này với hy vọng sẽ tìm được điều gì đó hay và mới mẻ nhưng có vẻ không.""",1
"""Quyển sách rất hay nội dung thì không thể nào bàn cải gì rồi nhưng có đều DVD và thẻ học miễn phí kèm theo thì mk sử dụng không được.DVD thì k nói gì vì nó có thể là do máy của mk bị lỗi hoặc mk k bt cách sử dụng nhưng thẻ học miễn phí trên smartcom mk đã đang nhập đúng với hướng dẫn nhưng tài khoản lại để là 0 đồng.cảm giác rất hụt hẩn và không riêng gì mk có vài bạn mua và cũng không thể sử dụng thẻ và DVD được.""",1
""" Chất lượng sản phẩm kém Chất lượng sản phẩm rất kém""",1
""" Chất lượng sản phẩm kém . Sử dụng chỉ đúng 1 lần duy nhất """,1
"""Hàng tốt có tặng pin và bảo hành nha bà con vô ủng hộ shop nào""",0
""" Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh vừa với giá tiền""",0
"""Nồi bên trong có 2 cái lỗ cho bị đâm vật nhọn vào""",1
"""Giày đúng size. Mẫu đẹp""",0
"""Trả lời tin nhắn quá chậm (phục vụ không tốt) gọi đt thì lúc bắt máy lúc ko  Shop phục vụ rất kém Rất không đáng tiền""",1
"""Mình vừa đặt """"Hồ tuyệt mệnh"""" trên tiki và rất mong chờ được cầm trên tay cuốn sách  này nhưng khi đọc xong thì khá thất vọng. Mình thấy rõ ràng sức viết của Quỷ Cổ Nữ trong truyện này """"đuối"""" hơn hẳn """"Kỳ án ánh trăng"""" và """"Đau thương đến chết"""". Theo mình thì đây nên được gọi là truyện trinh thám hơn là truyện kinh dị. Không hề có yếu tố ma quỷ mà chỉ là những kẻ giết người hàng loạt. Câu chuyện cùng không quá rùng rợn hay đáng sợ, tình tiết và nhân vật tuy có chặt chẽ nhưng xét cho cùng vẫn chưa thể làm hài lòng fan của thể loại văn học này vì còn chưa đủ cuốn hút và """"đáng sợ"""". Tóm lại cuốn này cũng tạm được tuy còn hạn chế nhiều mặt so với trinh thám phương Tây.""",1
"""Đặt M giao L""",1
"""Hang đẹp màn rất dày đáng mua. Sẽ ủng hộ tiếp shop khi có nhu cầu""",0
"""Shop phục vụ rất tốt đồng hồ quá xinh lại săn đc giá deal chúc shop mua may bán đắt nhé""",0
"""Mình là fan tiểu thuyết nhật nhưng khi đọc cuốn sách này phải nói là rất khó đọc. Hoặc vì dịch giả hoặc vì lựa những mẫu truyện chưa thật xuất sắc. Nói chung là rất rất khó đọc.""",1
"""Phù hợp với giá thành""",0
"""Tôi đã mua cuốn này cùng với 2 cuốn sơ cấp (12) 2 cuốn trung cấp I (12). Nhận thấy:  4 cuốn đầu nội dung ok do MCBooks đã dịch nguyên xi từ bản gốc, thì cuốn này (trung cấp II tập 2) là một bản lỗi do không giữ nguyên bản gốc. Thứ tự bài học bị đảo lộn, bị cắt xén, dịch sang tiếng Việt một số từ không chuẩn, thậm chí sai. Một số từ nguyên bị chú thich sai như verb thành adjective và ngược lại.  Tôi đoán do người mua đã không vào  nghe audios của MCBooks nên họ mới làm vậy, để ép người mua phải cài ứng dung MCBooks.  Người ta toàn các chuyên gia ngôn ngữ đã bỏ công viết sách, thứ tự các bài cũng là một sự tính toán rồi, các ông thay đổi thứ tự đã sai, lại còn cắt xén bài thì thật đáng chê. Chưa kể chất lượng đóng sách không tốt, đọc nửa cuốn  là gáy bắt đầu bung và thậm chí rơi ra vài trang (kể cả 4 cuốn đầu cũng vậy).  Khuyên mọi người mua 4 cuốn đầu học là ok, từ bộ trung cấp II trở đi có thể tìm sách gốc in ra mà học cho chuẩn. Có google thì biết phải tìm sao rồi đấy.  Ngoài ra nên trang bị thên cuốn từ điển Hiện Đại Hán Việt Từ Điển (bản gốc) để tra từ nguyên cho chính xác, ngay cả 4 cuốn đầu cũng thỉnh thoảng có lỗi.  À mà đây chỉ là lời khuyên cho những người tự học thôi nhé.  1 sao!""",1
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Tốt hiệu quả.""",0
"""Đóng gói sản phẩm mình k hài lòng vì son để chung mặt nạ. Mình đặt mặt nạ xanh với tím nhưng lúc nhận chỉ có mặt nạ xanh""",1
"""Chất kem Ok nhưng shop bọc hàng k kỹ""",0
"""Cái giữ nhiệt bị bung ra. Uốn ko xoăn lắm. Mùi kinh lắm""",1
"""Đồng hồ tháo ra toàn bị chết thôi chỉnh lại thì chạy chậm chán""",1
"""Đây là xốp cao cấp chứ k phải cao su non""",1
"""Trong lúc lắp ráp. Mình siết nhẹ thì các khớp nối không giữ được (thanh treo sẽ bị tụt xuống). Còn vặn chạy là bị vỡ ra hỏng luôn. Nói chung là thật sự thất vọng. Tiki cần kiểm tra nguồn hàng kĩ hơn.""",1
""" Shop phục vụ rất tốt rất ưng""",0
"""Tôi rất thất vọng về phía nhà cung cấp. Tôi đặt mua Thùng 24 Hộp Sữa Đậu Đen Óc Chó Hạnh Nhân Sahmyook Foods (190ml / Hộp) theo đơn hàng  #961009939 vậy mà lại nhận được chỉ là 24 hộp sữa dung tích 140ml thôi. Không biết phải nói sao nhưng tôi cảm giác như mình đã bị lừa vậy đó.""",1
"""Giao hãng lỗi""",1
"""""Cảm nhận em này vẫn chưa bằng được lumia 950xl""""",1
"""Giấy bên trong có kích thước không vừa với kích thước bìa nên khi đóng sổ lại giấy lòi ra lòi vô rất bực mình. Mặt trước của bìa thì bị cong ở gáy, trầy rất nhiều. Khi mình nhận được sổ thì sổ bị cong, vênh rất khó chịu, mình phải ép dưới đống sách 2 ngày thì mới đỡ cong. Chỉ vì cuốn sổ nhỏ nên mình không muốn tốn thời gian đổi trả hàng và chưa chắc nhận sản phẩm đúng chất lượng như kì vọng ban đầu. Rất hi vọng bên sản xuất nên chú trọng hơn về chất lượng sản phẩm. Mọi người nên cân nhắc khi chọn mua!""",1
"""Mua về sài chưa đc 2 tuần o chạy nữa còn kim giây thể thao bấm đc mấy lần thì liệt kêu shop bảo hành thì kêu ra tiệm gần nhà sữa hàng kém chất lượng cảnh báo ai sắp mua và chuẩn bị mua.""",1
"""Shop có kiểu trả lời tin nhắn không hiểu nỗi. Shop phục vụ rất kém""",1
"""Mua về dùng vài ngày thấy không tốt lắm. Lên đọc review thấy mọi người đánh giá khá là tốt nhưng sau khi dùng được vài ngày thì thấy tóc không còn mượt và rụng nhiều hơn trước. Tinh dầu bưởi này đã qua điều chế rồi nên trắng bệch à không còn màu vàng của tinh dầu nữa. Nếu lần sau có mua nữa hay không thì chắc chắc là không.""",1
"""Không đẹp như hình chất lượng bình thương Chất lượng sản phẩm kém""",1
"""hàng ko có hóa dơn chứng từ. hàng chỉ giống hình ảnh mô tả thực ra tính năng ko khác phần mền máy trung quốc tí nào cả thất vọng.""",1
"""Sảm phẩm đẹp phù hợp giá cả""",0
"""Thứ nhất: Mô tả sản phẩm là dành cho trẻ 06 tháng nhưng khi nhận được hàng là sản phẩm dành cho trẻ 8 tháng trở lên.Thứ hai: Thái độ nhân viên giao hàng không tốt tỏ thái độ bề trên. Tôi mua hàng chứ tôi không xin và cần được ban phát.""",1
"""Chất lượng sản phẩm quá kém treo đầu dê bán thịt chó""",1
"""TÔI CHƯA NHẬN ĐƯỢC HÀNG VÌ HÀNG TÔI BỊ THẤT LẠC""",1
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn nấu ok lắm """,0
"""Nhìn thì cũng ok lắm... nhưng chưa biết chất lượng như nao""",0
"""Shop còn tặng quà thích lắm ạ""",0
"""Sim dùng tốt """,0
"""Nuts are amazing so fresh and yummy 😋""",0
""" Chất lượng sản phẩm tuyệt vời . Thơm lắm . Trắng sáng tự nhiên . K bị trôi hay bị lem nền ❤️ ủng hộ dài ạ""",0
"""kêu nhỏ quá nhỏ""",1
"""Giày đẹp nhẹ. Thanks shop""",0
"""Đóng gói hàng k cẩn thận bì nilong dính chặt cả áo gỡ mãi k ra trước khi mua hàng đã dặn shop kiểm tra kĩ nhưng mà bất cẩn quáChất áo được, vải quần xấu  Quay video cẩn cảnh từng tí xin mail gửi k chịu, vì sợ lỗi của shop phải đền cho khách nên k chịu đây ma Quá đùn đẩy trách nhiệm""",1
"""Chưa mở dùng thử ko biết chất lượng sp sao nhưng đóng gói đẹpcẩn thậnnv giao hàng dễ thương""",0
""" Chất lượng sản phẩm tạm được  Thời gian giao hàng chậm""",1
""" Chất lượng sản phẩm tuyệt vời  co 1 quyen bi lỗi đóng ngược bìa """,0
"""Chưa ăn nhưng đóng gói rất sạch sẽ gọn gàng và đẹp mắt! Giao hàng nhanh!""",0
"""Chất lượng thì ok .nhưng shop giao mũ sai màu mình chọn """,0
"""Như shit ngta vậy á.. Hg làm được trò chống gì hit""",1
"""""con ip chạy android đây sao. Đẹp mà ngon quá.""""",0
"""Giao hàng nhanh Shop rất tuyệt vời luôn . Chỉ tin mua đồ của Shop thôi .""",0
"""cam ko lưu video""",1
""" Đóng gói sản phẩm rất đẹp và chắc chắn Thấm nhanh """,0
"""Đóng gói sản phẩm OK...hàng ok""",0
"""Tem bảo hành dán ngay vị trí mở khay ! chỉ cần mở khay để gắn ổ cứng vào thì coi như mất bảo hành.Dán tem bảo hành như vậy có Ý NGHĨA GÌ?""",1
""" Chất lượng sản phẩm tuyệt vời Lông mềm mượt vô cùng đóng gói sản phẩm chất lượng :33""",0
"""Đóng gói kỹ đủ số lượng bánh ngon nsx mới """,0
"""Packaging khá là ổn nhìn hịn hịn chưa dùng nhưng đã khá ưng rồi """,0
"""Ấn tượng đầu tiên là chai 10ml nên rất nhỏ. Tuy nhiên thiết kế màu xanh đậm nhìn rất thiên nhiên. Tiki gói hàng kĩ nhưng Serum vẫn thoát ra mùi trà rất thơm điều này làm mình tin vào chất lượng sản phẩm nhất! Mình dùng thêm vào các loại mặt nạ tự làm mùi hương dễ chịu và diệt khuẩn hơn.So với giá đã giảm thì giá vậy là ổn không quá đắt nhưng thực sự chưa là rẻ khi đã giảm gần 50% @.@ mỗi lần dùng hay bị tràn ra miệng chai phải lấy cẩn thận thì mới tiết kiệm được""",1
"""Thơm .  Đóng gói sản phẩm rất đẹp và chắc chắn mỗi tội dầu ủ tóc đã bị dùng mất nữa lọ r""",0
"""Chất lượng sản phẩm tuyệt vời! Đóng gói sản phẩm rất đẹp và chắc chắn! Shop phục vụ rất tốt! Rất đáng tiền! Thời gian giao hàng rất nhanh!""",0
"""Mặt nạ nhỏ hơn so với khuôn mặt bình thường chất lượng bình thường, 5/10 điểm Tiki giao hàng nhanh đóng gói cẩn thận.""",1
"""Nhận xong thì km. Nhưng mà lần này nhiều khô gà hơn km kkkkk""",0
"""Đóng gói rất cẩn thận tuy nhiên thì sản phẩm được gửi đến ko đúng với hình ảnh combo sách trên tiki sách tự luyện ngữ pháp của Kim Mạnh Tuấn thay bằng sách ngữ pháp căn bản của """"the windy"""" ko có sổ tay thực hành""",1
"""Hàng đẹp đóng cẩn thận nhưng giao hàng lâu""",0
"""""nhìn đẹp quá mà chạy android là thấy không muốn mua rồi thích cái nào nghiêm túc hơn, phù hợp đo vận động hơn Garmin, Fitbit thẳng tiến""""",1
"""Máy tốt lám shop lm ăn rất tốt. Tuy pin luc chơi game hơi nhanh sụt nhưng bình thường thì rất ổn. Chụp ảnh và các thứ khác rất tốt.""",0
"""""Nửa gb cũng là thừa,vậy xài ip3 đc rồi,xài 6s chỉ cho đắt =))""""",1
""" Đóng gói sản phẩm rất đẹp và chắc chắn         Shop phục vụ rất tốt                                       Thời gian giao hàng rất nhanh""",0
"""Đồng hồ này vài chục k là cùng. Đẩy giá lên rồi sale dữ quá. Mất niềm tin mua đồng hồ rẻ.kaka""",1
"""Oke """,0
"""Shop chăm sóc khách hàng nhiệt tình.  Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn.""",0
"""Sản phẩm có vẻ không ổn. Mình dùng k đc""",0
"""Dùng đc 2 ngày bị hỏng sửa mất gần trăm nghìn 😢""",1
"""Đơn hàng đặt LTE Buffalo nhưng lại nhận được là Sun Broadband. Bây giờ muốn trả mà không được.""",1
"""Giao hàng rất lâu không giống trog ảnh lắm Thời gian giao hàng rất chậm""",1
"""Shop gói hàng rất cẩn thận. Sản phẩm ngon. Thái độ phục vụ tốt. Mình rất hài lòng.""",0
"""Giao hàng nhanh và cẩn thận trọng đóng gói. """,0
"""Chat dep""",0
"""Chất son lìít dưỡng những ko gây khô môi""",0
"""sản phẩm không đúng như Mô tả. 4 khung màu chỉ được 3 khung. khung còn lại không có""",1
""" Đóng gói sản phẩm rất đẹp và chắc chắn chất serum dùng nhanh thấm không bí da khi bôi lên vùng mụn ẩn quanh trán thì thấy cồi mụn khô nhanh không bị kích ứng gì.  Rất đáng tiền!""",0
""" Máy đẹp nhìn ok so với tầm tiền""",0
"""Sao xit vao thay huong thom bay đi rat nhanh ko giong như chao chảrm cua ban minh huongbthomw lâu cực""",0
"""Gấu nâu đây ngắn hơn đây doremon.""",0
"""1 cai quan bi rach  ko mac duoc """,1
"""Như hinh""",1
"""Shop giao hàng nhanh. Hình như xà phòng này chỉ dùng rửa đc tay chứ k dùng rửa mặt hay sao ý. Vì t thấy ghi là handwash""",0
""" Chất lượng sản phẩm rất kém. Hàng rất tệ tôi rất muốn trả hàng. Shopee có thể giúp ko?""",1
"""Bán hàng đểu. Đéo j chạy toàn chết. """,1
"""Bánh siu bự.  Chất lượng sản phẩm tuyệt vời""",0
"""Ghi dự kiến giao hàng thứ 7 thứ 6 thấy đã đóng gói xong mà chờ nguyên ngày thứ 7 ko thấy giao gì gọi hỏi thì nói thông cảm chờ qua thứ 2 mới giao muốn đổi địa chỉ giao hàng vì t2 là đi làm rồi thì phải chịu dời ngày giao hàng thêm 1-2 ngày nữa. Mua từ Tiki Trading và ở trung tâm tphcm mà giao hàng còn tệ vậy thì ko biết ở tỉnh khác nó thế nào nữa.""",1
"""Đặt 3 đôi thì 1 đôi màu đỏ bị phai hết màu đỏ ra chân. Rửa chân mãi mới sạch. Còn 1 đôi thì như bán cho người thương binh. Đặt số 39 mà gửi về 1 chân 38 1 chân 39. """,1
"""Son đẹp nhe đóng gói cẩn thận sẽ ủng hộ mấy lần tới ạ Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn""",0
"""K giống như mo tả.chi có soocla k """,1
"""ổ cắm như hàng mã . vừa cắm cháy luôn . liên hệ đổi hàng ko đuọc . chỗ cắm để làm nóng thì chật ko cắm được vào""",1
"""Bị trầy rồi shop""",1
"""2 lần mua hàng mình đều ưng ý. Giá rẻ một nửa so với mua ngoài""",0
"""nhieu hat bi hu va khet""",1
"""Mình thấy tốt mà. Có nút học lệnh mà. SP dùng ngon""",0
"""Nho ngon.  Thời gian giao hàng rất nhanh""",0
"""Shop giao thiếu đồ mà cũng k trả lại tiền cho khách. Nhắn tin cũng k thÁy trả lời. Rất tệ hại""",1
"""Giày đẹp giao dung mẫu""",0
"""Chất lượng tốt đóng gói cẩn thận. Cảm ơn shop.""",0
""" Chất lượng sản phẩm rất kém.Đồng hồ như đồ chơi @@. Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém""",1
""" Chất lượng sản phẩm tuyệt vời không thích người giao hàng bên shoppee 1 tí nào cả nghĩ sao lại nói mình mua hàng dỏm ko chất lượng ng bán nghĩ sao về điều này """,0
"""shop giao nhanh đc màu như ý""",0
"""Do e để nhầm địa chỉ nhưng bên ship vẫn chịu giao hàng nên e cảm ơn ạh... Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt""",0
"""Đồng hồ kiểu dáng đẹp dễ thương. Giới thiệu shop cho bs bên mình mua nhận hàng đều khen đẹp. Chỉ là ko biết xài đc lâu ko do làm trong môi trường nhiều sóng siêu âm""",0
"""hàng nhìn trên thấy đẹp về thì hãng xấu mò""",1
""" Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Shop phục vụ rất tốt. Rất đáng tiền. Thời gian giao hàng rất nhanh.Chủ shop rất là tuyệt vờitrò ch rất nhiệt tìnhmình rất là ưng cái bụg lắm lun àk ngen 😍😍😍""",0
"""Mình mua màu đỏ cam cũng lâu rồi nhưng chẳng dùng nữa.thiết kế thì có vẻ đáng yêu và là dạng bút nên khá tiện nhưng son trôi màu rất nhanh. Son có vẻ khá nhiều dưỡng nhưng mình vẫn thấy bị khô môi.  Nói chung nếu có mua các bạn nên cân nhắc kĩ. Mình mua mà cuối cũng cũng chẳng dùng đc. Tiếc quá""",1
"""Shop tận tình""",0
"""Đưa lộn số .khi muốn đổi thì thủ tục lằng nhằng""",1
"""Chất lượng sản phẩm tệ không có cáp sạc đi kèm khi hỏi shop kiểm tra lại hàng shop không phản hồi trong khi đang ol rồi biện minh là cam quay hàng có cáp sạc bảo cho xem ảnh thì k gửi rồi ăn nói thô lỗ những khách hàng đánh giá 5* thì shop nhẹ nhàng nịnh nọt ai đánh giá 1* thì nói khó nghe""",1
"""Sản phẩm rất tệ vòng bi thì rơ như răng ông lão đầu kẹp khoan thì nghiêng hẳn sang một bên làm sao mà kẹp đúng tâm của khoan được? Mai mốt có ship hàng cho khách thì nhớ kiểm tra lại hàng hóa cho cẩn thận nha!""",1
"""Mình rất hài lòng. Còn được nhận thêm quà nưa thích thật 😍""",0
""" Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm sẽ đánh giá sau khi dùng nha ^^""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Mình rất hài lòng cách làm việc của shop giày rất xinh ❤️""",0
"""Bé xíu chỉ để cho bé nhà chơi""",1
"""""S7 quá đẹp ....""""",0
"""Thật vớ vẫn! 15 tuổi sống sót ở Saigon với 0.5 dollar. Xin lỗi chị em ở quê. Nhưng 10 ngàn của chị chỉ đủ mua một ổ bánh mì thôi. Cách đặt vấn đề một cách hoang đường. Có những chuyện đã đọc ở đâu đó được chị xào nấu lại. Vẫn không có gì đặc sắc.""",1
"""Trà sữa myanmar này thì thơm r :))) shop giao hàg nhanh chóg 5sao. """,0
"""Sản phẩm tuyệt vời. Giao hàng nhanh nữa""",0
"""Mình mua 1 chuột màu đen nút click bên phải phát ra âm thanh vừa phải nhưng nút bên trái ồn không thua gì chuột bình thường hết.""",1
"""sản phẩm phù hợp với hiện trạng da của tôi cải thiện tình trạng mụn và dầu""",1
""" Shop phục vụ rất kém Đóng gói sản phẩm rất kém""",1
""" Chất lượng sản phẩm kém shop phản hồi chậm nhưng thái độ tốt""",1
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền. Mỗi tội lót giầy hơi mỏng. Thời gian giao hàng rất nhanh""",0
"""Giày dễ thương!""",0
"""Hang vô cung kem chat luong""",1
"""k dám mua lần 2""",1
"""Bỉm có mùi rất khó chịu""",1
"""Đúng là cái tật ham rẻ chắc fake rồi. Hèn gì rẻ hơn thị trường cả 1 nữa tiền.Chả lột đc gì """,1
""" Shop phục vụ rất tốt. Hàng giao đúng như mô tả hộp đã bóc để dán tem bảo hành.""",0
"""Cửa hàng bảo loa to nhưng hàng về loa bé quá..""",1
"""em đặt hàng dùm con bạn mà shop giao đến thiếu trong khi nó đưa tiền đủ rồi e cũng nói nó chụp hàng đủ thứ như lời shop dặn mà cũng ko được bù nói là đơn tiếp theo bù rồi còn mở hàng thì quay clip lại. Thôi em hông dám đặt nữa đâu lỡ bị quên nữa sao? Shop làm e áy náy v bạn e quá huhu TT^TT""",1
""" Đóng gói sản phẩm rất kém phát hiện kiến trong khô gà lá chanh nhiều hơn khô gà""",1
""" Đóng gói sản phẩm rất đẹp và chắc chắn . cây keo của shop dài hơn mình mua ở ngoài quán tới 4cm   Shop phục vụ rất tốt""",0
""" Chất lượng sản phẩm rất kém bị sước nhiều chỗ .Đóng gói sản phẩm rất kém xe bị gãy. Và thiếu một số phần. Shop phục vụ rất kém. Rất không đáng tiền.""",1
""" Đóng gói sản phẩm sơ sài. Thời gian giao hàng chậm. Hi vọng shop sẽ cải thiện hơn. Chất lượng sản phẩm tốt.""",0
"""không cắm được ổ cứng di động""",1
"""""Có lẽ mình vẫn dùng BlackBerry10. Chứ lại có cả BlackBerry TQ nữa thì càng chịu.""""",1
"""Son max đẹp đúng màu mk thích. Thanks shop😙""",0
"""Giày đẹp giá rẻ 😍 Chất lượng sản phẩm tuyệt vời""",0
"""Hinh vuong thanh con meo""",1
"""Sp ok nhưng chỉ may mới mang đã sút ra""",0
"""Shop giao thiếu nhưng đã có trách nhiệm bù lại""",1
"""1 bên  dép bị bong mất hình""",1
"""""Với cái giá đó thì sống làm sao dc tại việt nam""""",1
"""Chưa dùng nên chưa biết """,0
"""  Chất lượng sản phẩm rất kém Rất không đáng tiền""",1
"""Lần thứ 2 mua của shop rồi. Ưng lắm luôn.  Thời gian giao hàng rất nhanh. Sẽ còn ủng hộ shop dài dài 😍😍""",0
"""Giày đi rất êm chân. Đúng size và màu.Đặc biệt chủ shop rất nhiệt tình.  Rất đáng tiền""",0
""" Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh""",0
"""Giày khá đẹp giao hàng nhanh""",0
"""Giao hàng date cũ sx từ tháng 11/2017""",1
""" Shop phục vụ rất tốt Chất lượng sản phẩm kém""",1
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn  Shop tư vấn nhiệt tình không than phiền khách  Thời gian giao hàng rất nhanh Khi cần sẽ ủng hộ shop tiếp""",0
""" Đóng gói sản phẩm rất đẹp và chắc chắn có điều shop ko cho kiểm hàng  khó xử. Em muốn hủy đơn vì bên shop có kiểu giày khác đc hơn.  Chất lượng sản phẩm tuyệt vời""",0
"""Hàng như giới thiệu led đẹp êm tay. Cám ơn shop có gì sẽ ủng hộ shop tiếp""",0
"""Rất bám chì  Chất lượng sản phẩm tuyệt vời""",0
"""Mua về sử dụng có một lần là hết pin. Ko có sdt để ll cửa hàng. Quá tệ""",1
"""Như mong đợi . Sẽ ủng hộ shop dài dài""",0
"""Độ dày vừa phải co giãn tốt. Chất lượng sản phẩm tuyệt vời""",0
"""Mình mua và cắm dùng được một lát là cổng nóng lên và k còn hoạt động ổn định nữa. Giờ mình k dùng nữa""",1
"""Giày rất OK""",0
"""Tôi đặt màu nâu lại gởi màu đen   gởi sai màu tôi định không  nhận không trả tiền đó nhe  shop không uy tín """,1
"""shop rất nhiệt tình. hàng chất lượng mọi người yên tâm mua hàng nhé.""",0
"""Cty lừa đảo dẹp dc rồi """,1
"""Giao hang nhanh rat tot minh dat mua ban co bookmark va boc sach ma chi co bookmark thieu boc sach""",1
"""Siêu bền đâu mà siêu bền xài 1 ngày rách luôn. Tóm lại tiền nào của đó.""",1
""" Chất lượng sản phẩm tuyệt vời ủq hộ shoo 6 đôi nữa lun """,0
"""Xài rất tốt """,0
""" Shop phục vụ rất tốt.giày đẹp nhưng hơi cứng. Đi bị đau chân. Vẫn cho shop 5 sao""",0
"""nho qua""",1
"""Gia re ma sd cung tot tiet kiem cho cac ba me ma shop tang 6 cai khg cung loai voi bich ta nhung du sao  cung cam on shop Rất đáng tiền Thời gian giao hàng rất nhanh""",0
